# wave A(l)/A(V) unc rms origin
0.3421476093448753 1.6377508695516672 0.01637750869551667 0.047234438021040936 STIS/Opt
0.3444436819449743 1.6291262384136609 0.01629126238413661 0.047169047790555155 STIS/Opt
0.34675516295138964 1.620040308309604 0.01620040308309604 0.04772324617528735 STIS/Opt
0.349082155766333 1.612728305166502 0.01612728305166502 0.046429747036233454 STIS/Opt
0.3514247644859242 1.6029586801479871 0.01602958680147987 0.044384666487537784 STIS/Opt
0.35378309390484775 1.585571670207032 0.01585571670207032 0.042063642805261994 STIS/Opt
0.3561572495210409 1.582846148917781 0.01582846148917781 0.04162870912925504 STIS/Opt
0.3585473375404127 1.5712715033787892 0.01571271503378789 0.04100337962475854 STIS/Opt
0.3609534648815954 1.5635017677154688 0.015635017677154688 0.04281280561695188 STIS/Opt
0.3633757391807271 1.5567588653295081 0.015567588653295081 0.038766932790752356 STIS/Opt
0.36581426879626683 1.5463411852098983 0.015463411852098983 0.03878762536369548 STIS/Opt
0.368269162813842 1.5173346562975154 0.015173346562975155 0.026957190468423552 STIS/Opt
0.37074053105112803 1.5258967735784699 0.015258967735784699 0.030173976922414893 STIS/Opt
0.37322848406276116 1.5116475192963055 0.015116475192963054 0.027962362887378356 STIS/Opt
0.3757331331452839 1.5068237366003496 0.015068237366003497 0.028049488180105216 STIS/Opt
0.37825459034212394 1.4971389397748986 0.014971389397748986 0.029397245979494863 STIS/Opt
0.3807929684486061 1.4907896904668596 0.014907896904668596 0.025996200047721116 STIS/Opt
0.3833483810169983 1.4713386538096598 0.014713386538096599 0.022876097346916726 STIS/Opt
0.385920942361591 1.4696792313109228 0.014696792313109228 0.021796085935784745 STIS/Opt
0.38851076756381153 1.4589919744699487 0.014589919744699488 0.019519686423662374 STIS/Opt
0.3911179724773714 1.4522131224866994 0.014522131224866994 0.017867810704603474 STIS/Opt
0.3937426737334494 1.4459137021646962 0.014459137021646962 0.017368326086971093 STIS/Opt
0.39638498874590894 1.4409163821112954 0.014409163821112955 0.015885732480937168 STIS/Opt
0.39904503571655037 1.4345812552953798 0.014345812552953799 0.016551517063473034 STIS/Opt
0.40172293364039874 1.4229841336463607 0.014229841336463607 0.015262596335385292 STIS/Opt
0.4044188023110268 1.4175896226771578 0.01417589622677158 0.012071290911377493 STIS/Opt
0.4071327623259139 1.4082702175602329 0.014082702175602329 0.011862533236268595 STIS/Opt
0.4098649350918411 1.399373508074464 0.01399373508074464 0.011383177678336218 STIS/Opt
0.4126154428303218 1.3871752307502714 0.013871752307502714 0.011614937676531678 STIS/Opt
0.4153844085830694 1.383130296566059 0.01383130296566059 0.011369457858834356 STIS/Opt
0.4181719562175016 1.3743337601853143 0.013743337601853143 0.010910637192468084 STIS/Opt
0.4209782104322812 1.3661910958375418 0.013661910958375418 0.008873517670997234 STIS/Opt
0.42380329676289463 1.358760413493663 0.013587604134936631 0.010477886267932725 STIS/Opt
